ordre;CD_REF;CD_NOM;NOM_CITE;AUTEUR;NOMS_COMMUNS;POPULATION;RANG;FAMILLE;ENDEMISME;COMMENTAIRE;STATUT;CRITERES;TENDANCE;VERSION;STATUT_I;STATUT_EU;ANNEEEVAL;NOM_LISTE;TYPE_LISTE;GROUPE_GRAND_PUBLIC;
"40";"233830";"233830";"Walckenaeria atrotibialis (O. Pickard-Cambridge, 1878)";"(O. Pickard-Cambridge, 1878)";"";"";"ES";"Linyphiidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"233850";"233850";"Walckenaeria stylifrons (O. Pickard-Cambridge, 1875)";"(O. Pickard-Cambridge, 1875)";"";"";"ES";"Linyphiidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"233851";"233851";"Walckenaeria unicornis O. Pickard-Cambridge, 1861";"O. Pickard-Cambridge, 1861";"";"";"ES";"Linyphiidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"922";"922";"Xerolycosa miniata (C.L. Koch, 1834)";"(C.L. Koch, 1834)";"";"";"ES";"Lycosidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"921";"921";"Xerolycosa nemoralis (Westring, 1861)";"(Westring, 1861)";"";"";"ES";"Lycosidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1660";"1660";"Xysticus acerbus Thorell, 1872";"Thorell, 1872";"";"";"ES";"Thomisidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1640";"1640";"Xysticus cristatus (Clerck, 1757)";"(Clerck, 1758)";"Xystique crêté";"";"ES";"Thomisidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1647";"1647";"Xysticus erraticus (Blackwall, 1834)";"(Blackwall, 1834)";"";"";"ES";"Thomisidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1643";"1643";"Xysticus kochi Thorell, 1872";"Thorell, 1872";"";"";"ES";"Thomisidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1648";"1648";"Xysticus lanio C.L. Koch, 1835";"C.L. Koch, 1835";"";"";"ES";"Thomisidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"457397";"457397";"Xysticus ulmi (Hahn, 1831)";"(Hahn, 1831)";"";"";"ES";"Thomisidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1204";"1204";"Zelotes latreillei (Simon, 1878)";"(Simon, 1878)";"Zélote noir de Latreille";"";"ES";"Gnaphosidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1205";"1205";"Zelotes longipes (L. Koch, 1866)";"(L. Koch, 1866)";"";"";"ES";"Gnaphosidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1207";"1207";"Zelotes petrensis (C.L. Koch, 1839)";"(C.L. Koch, 1839)";"";"";"ES";"Gnaphosidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"233237";"233237";"Zilla diodia (Walckenaer, 1802)";"(Walckenaer, 1802)";"Diodie tête de mort";"";"ES";"Araneidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1237";"1237";"Zodarion italicum (Canestrini, 1868)";"(Canestrini, 1868)";"Zodarion italien";"";"ES";"Zodariidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"1753";"1753";"Zora spinimana (Sundevall, 1833)";"(Sundevall, 1833)";"";"";"ES";"Miturgidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"234211";"234211";"Zoropsis spinimana (Dufour, 1820)";"(Dufour, 1820)";"Zoropse à pattes épineuses";"";"ES";"Zoropsidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"40";"233242";"233242";"Zygiella x-notata (Clerck, 1757)";"(Clerck, 1758)";"Épeire des fenêtres";"";"ES";"Araneidae";"";"";"LC";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1453";"1453";"Acartauchenius scurrilis (O. Pickard-Cambridge, 1872)";"(O. Pickard-Cambridge, 1873)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1774";"1774";"Agroeca brunnea (Blackwall, 1833)";"(Blackwall, 1833)";"Agroeca brune";"";"ES";"Liocranidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"806878";"806878";"Agyneta affinis (Kulczyński, 1898)";"(Kulczyński, 1898)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303091";"303091";"Agyneta cauta (O. Pickard-Cambridge, 1903)";"(O. Pickard-Cambridge, 1903)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233456";"233456";"Agyneta conigera (O. Pickard-Cambridge, 1863)";"(O. Pickard-Cambridge, 1863)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303092";"303092";"Agyneta decora (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"806889";"806889";"Agyneta saxatilis (Blackwall, 1844)";"(Blackwall, 1844)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1900";"1900";"Alopecosa accentuata (Latreille, 1817)";"(Latreille, 1817)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1895";"1895";"Alopecosa fabrilis (Clerck, 1757)";"(Clerck, 1758)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1898";"1898";"Alopecosa trabalis (Clerck, 1757)";"(Clerck, 1758)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233466";"233466";"Araeoncus humilis (Blackwall, 1841)";"(Blackwall, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"457321";"457321";"Araneus alsine Walckenaer, 1802";"Walckenaer, 1802";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1600";"1600";"Araneus marmoreus Clerck, 1758";"Clerck, 1758";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1598";"1598";"Araneus quadratus Clerck, 1758";"Clerck, 1758";"Épeire à quatre points";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"899";"899";"Araneus sturmi (Hahn, 1831)";"(Hahn, 1831)";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233208";"233208";"Araneus triguttatus Fabricius, 1775";"Fabricius, 1775";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233874";"233874";"Arctosa stigmosa (Thorell, 1875)";"(Thorell, 1875)";"";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"902917";"902917";"Attulus distinguendus (Simon, 1868)";"(Simon, 1868)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"924";"924";"Aulonia albimana (Walckenaer, 1805)";"(Walckenaer, 1805)";"Aulonie mains-blanches";"";"ES";"Lycosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303125";"303125";"Baryphyma maritimum (Crocker & Parker, 1970)";"(Crocker & Parker, 1970)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233478";"233478";"Bolyphantes alticeps (Sundevall, 1833)";"(Sundevall, 1833)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1378";"1378";"Centromerus dilutus (O. Pickard-Cambridge, 1875)";"(O. Pickard-Cambridge, 1875)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1379";"1379";"Centromerus prudens (O. Pickard-Cambridge, 1873)";"(O. Pickard-Cambridge, 1873)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1399";"1399";"Ceratinella brevipes (Westring, 1851)";"(Westring, 1851)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1400";"1400";"Ceratinella brevis (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233245";"233245";"Cetonana laticeps (Canestrini, 1868)";"(Canestrini, 1868)";"";"";"ES";"Trachelidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233899";"233899";"Cheiracanthium erraticum (Walckenaer, 1802)";"(Walckenaer, 1802)";"";"";"ES";"Eutichuridae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233901";"233901";"Cheiracanthium mildei L. Koch, 1864";"L. Koch, 1864";"";"";"ES";"Eutichuridae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1741";"1741";"Clubiona brevipes Blackwall, 1841";"Blackwall, 1841";"";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"457362";"457362";"Clubiona corticalis (Walckenaer, 1802)";"(Walckenaer, 1802)";"Clubione des écorces";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1746";"1746";"Clubiona diversa O. Pickard-Cambridge, 1862";"O. Pickard-Cambridge, 1862";"";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"836045";"836045";"Clubiona frisia Wunderlich & Schuett, 1995";"Wunderlich & Schuett, 1995";"";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1738";"1738";"Clubiona germanica Thorell, 1871";"Thorell, 1871";"";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1734";"1734";"Clubiona pallidula (Clerck, 1757)";"(Clerck, 1758)";"";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233244";"233244";"Clubiona pseudoneglecta Wunderlich, 1994";"Wunderlich, 1994";"";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1745";"1745";"Clubiona trivialis C.L. Koch, 1843";"C.L. Koch, 1843";"Clubione simple";"";"ES";"Clubionidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1403";"1403";"Cnephalocotes obscurus (Blackwall, 1834)";"(Blackwall, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"303203";"303203";"Collinsia inerrans (O. Pickard-Cambridge, 1885)";"(O. Pickard-Cambridge, 1885)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1863";"1863";"Cryphoeca silvicola (C.L. Koch, 1834)";"(C.L. Koch, 1834)";"";"";"ES";"Hahniidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"719842";"719842";"Cryptachaea riparia (Blackwall, 1834)";"(Blackwall, 1834)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"2106";"2106";"Dendryphantes rudis (Sundevall, 1833)";"(Sundevall, 1833)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233516";"233516";"Dicymbium tibiale (Blackwall, 1836)";"(Blackwall, 1836)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233524";"233524";"Diplocephalus cristatus (Blackwall, 1833)";"(Blackwall, 1833)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1298";"1298";"Dipoena melanogaster (C.L. Koch, 1837)";"(C.L. Koch, 1837)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233541";"233541";"Drapetisca socialis (Sundevall, 1833)";"(Sundevall, 1833)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1176";"1176";"Drassodes pubescens (Thorell, 1856)";"(Thorell, 1856)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233317";"233317";"Drassyllus lutetianus (L. Koch, 1866)";"(L. Koch, 1866)";"";"";"ES";"Gnaphosidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233271";"233271";"Dysdera erythrina (Walckenaer, 1802)";"(Walckenaer, 1802)";"Dysdère érythrine";"";"ES";"Dysderidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1326";"1326";"Enoplognatha mandibularis (Lucas, 1846)";"(Lucas, 1846)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233544";"233544";"Entelecara acuminata (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233547";"233547";"Entelecara congenera (O. Pickard-Cambridge, 1879)";"(O. Pickard-Cambridge, 1879)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233548";"233548";"Entelecara erythropus (Westring, 1851)";"(Westring, 1851)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233549";"233549";"Entelecara flavipes (Blackwall, 1834)";"(Blackwall, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233550";"233550";"Entelecara omissa O. Pickard-Cambridge, 1902";"O. Pickard-Cambridge, 1902";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1265";"1265";"Episinus maculipes Cavanna, 1876";"Cavanna, 1876";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"719821";"719821";"Eratigena picta (Simon, 1870)";"(Simon, 1870)";"";"";"ES";"Agelenidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233554";"233554";"Erigone arctica (White, 1852)";"auct. non (White, 1852)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1447";"1447";"Erigone promiscua (O. Pickard-Cambridge, 1873)";"(O. Pickard-Cambridge, 1873)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"904";"904";"Ero tuberculata (De Geer, 1778)";"(De Geer, 1778)";"";"";"ES";"Mimetidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1271";"1271";"Euryopis flavomaculata (C.L. Koch, 1836)";"(C.L. Koch, 1836)";"";"";"ES";"Theridiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"2058";"2058";"Evarcha laetabunda (C.L. Koch, 1846)";"(C.L. Koch, 1846)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233580";"233580";"Gonatium rubellum (Blackwall, 1841)";"(Blackwall, 1841)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1455";"1455";"Gongylidiellum latebricola (O. Pickard-Cambridge, 1871)";"(O. Pickard-Cambridge, 1871)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233581";"233581";"Gongylidiellum murcidum Simon, 1884";"Simon, 1884";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1873";"1873";"Hahnia helveola Simon, 1875";"Simon, 1875";"";"";"ES";"Hahniidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1874";"1874";"Hahnia pusilla C.L. Koch, 1841";"C.L. Koch, 1841";"";"";"ES";"Hahniidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"302709";"302709";"Harpactea rubicunda (C.L. Koch, 1838)";"(C.L. Koch, 1838)";"";"";"ES";"Dysderidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233591";"233591";"Hylyphantes nigritus (Simon, 1881)";"(Simon, 1881)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233593";"233593";"Hypomma cornutum (Blackwall, 1833)";"(Blackwall, 1833)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233223";"233223";"Hypsosinga pygmaea (Sundevall, 1831)";"(Sundevall, 1831)";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233224";"233224";"Hypsosinga sanguinea (C.L. Koch, 1844)";"(C.L. Koch, 1844)";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1058";"1058";"Hyptiotes paradoxus (C.L. Koch, 1834)";"(C.L. Koch, 1834)";"Araignée triangle";"";"ES";"Uloboridae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1388";"1388";"Labulla thoracica (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"850";"850";"Larinioides patagiatus (Clerck, 1758)";"(Clerck, 1758)";"";"";"ES";"Araneidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"1763";"1763";"Liocranum rupicola (Walckenaer, 1830)";"(Walckenaer, 1830)";"";"";"ES";"Liocranidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"234006";"234006";"Macaroeris nidicolens (Walckenaer, 1802)";"(Walckenaer, 1802)";"";"";"ES";"Salticidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
"45";"233633";"233633";"Macrargus rufus (Wider, 1834)";"(Wider, 1834)";"";"";"ES";"Linyphiidae";"";"";"DD";"";"";"2018";"";"";"";"Liste rouge des Araignées du Nord et du Pas-de-Calais";"LRR_araignées_NPDC_2018";"Insectes et araignées";
